14482,Surcharge Hours,6436,43,NULL,10,2018-01-19 07:30:00.000,0,NULL,1,0,NULL
14483,Surcharge Hours,7334,43,NULL,10,2018-01-19 07:30:00.000,0,NULL,1,0,NULL
14520,Surcharge Hours,6969,43,NULL,10,2018-01-19 07:30:00.000,0,NULL,1,0,NULL
14525,Surcharge Hours,7348,43,NULL,10,2018-01-19 07:30:00.000,0,NULL,1,0,NULL
14526,Surcharge Hours,7537,43,NULL,10,2018-01-19 07:15:00.000,0,NULL,1,0,NULL
14583,QAQC Velocity,7325,16,NULL,10,2018-01-19 07:45:00.000,1.288344,NULL,0,0,NULL
14584,QAQC Level,7325,2,NULL,10,2018-01-19 07:45:00.000,7.99324,NULL,0,0,NULL
14811,QAQC Level,7331,2,NULL,10,2018-01-19 07:45:00.000,5.015846,NULL,0,0,NULL
14812,QAQC Velocity,7331,16,NULL,10,2018-01-19 07:45:00.000,5.122156,NULL,0,0,NULL
14813,QAQC Level,6436,2,NULL,10,2018-01-19 07:45:00.000,19.93497,NULL,0,0,NULL
14814,QAQC Velocity,6436,16,NULL,10,2018-01-19 07:45:00.000,1.434329,NULL,0,0,NULL
14975,Uptime,7325,89,NULL,10,2018-01-19 07:15:00.000,100,NULL,0,0,NULL
14980,Uptime,7329,89,NULL,10,2018-01-19 06:45:00.000,100,NULL,0,0,NULL
14981,Uptime,7330,89,NULL,10,2018-01-19 07:30:00.000,100,NULL,0,0,NULL
14982,Uptime,7331,89,NULL,10,2018-01-19 07:30:00.000,100,NULL,0,0,NULL
14983,Uptime,7332,89,NULL,10,2018-01-19 07:00:00.000,100,NULL,0,0,NULL
14984,Uptime,7333,89,NULL,10,2018-01-19 07:15:00.000,100,NULL,0,0,NULL
14985,Uptime,6436,89,NULL,10,2018-01-19 07:30:00.000,100,NULL,0,0,NULL
14986,Uptime,7334,89,NULL,10,2018-01-19 07:30:00.000,100,NULL,0,0,NULL
15023,Uptime,6969,89,NULL,10,2018-01-19 07:30:00.000,100,NULL,0,0,NULL
